iteration	node_index	branch_start_time	branch_end_time	start_state	end_state	transition_time	transition_type	parent_index	child1_index	child2_index
200	5	19.217	0	1	1	NA	no_change	144	NA	NA
210	5	19.217	0	1	1	NA	no_change	144	NA	NA
220	5	19.217	0	1	1	NA	no_change	144	NA	NA
230	5	19.217	0	1	1	NA	no_change	144	NA	NA
240	5	19.217	0	1	1	NA	no_change	144	NA	NA
250	5	19.217	0	1	1	NA	no_change	144	NA	NA
260	5	19.217	0	1	1	NA	no_change	144	NA	NA
270	5	19.217	0	1	1	NA	no_change	144	NA	NA
280	5	19.217	0	1	1	NA	no_change	144	NA	NA
290	5	19.217	0	1	1	NA	no_change	144	NA	NA
300	5	19.217	0	1	1	NA	no_change	144	NA	NA
310	5	19.217	0	1	1	NA	no_change	144	NA	NA
320	5	19.217	0	5	1	8.36143	anagenetic	144	NA	NA
330	5	19.217	0	1	1	NA	no_change	144	NA	NA
340	5	19.217	0	1	1	NA	no_change	144	NA	NA
350	5	19.217	0	1	1	NA	no_change	144	NA	NA
360	5	19.217	0	1	1	NA	no_change	144	NA	NA
370	5	19.217	0	1	1	NA	no_change	144	NA	NA
380	5	19.217	0	1	1	NA	no_change	144	NA	NA
390	5	19.217	0	5	1	5.35043	anagenetic	144	NA	NA
400	5	19.217	0	1	1	NA	no_change	144	NA	NA
410	5	19.217	0	1	1	NA	no_change	144	NA	NA
420	5	19.217	0	1	1	NA	no_change	144	NA	NA
430	5	19.217	0	1	1	NA	no_change	144	NA	NA
440	5	19.217	0	1	1	NA	no_change	144	NA	NA
450	5	19.217	0	1	1	NA	no_change	144	NA	NA
460	5	19.217	0	1	1	NA	no_change	144	NA	NA
470	5	19.217	0	1	1	NA	no_change	144	NA	NA
480	5	19.217	0	1	1	NA	no_change	144	NA	NA
490	5	19.217	0	2	5	13.4218	anagenetic	144	NA	NA
490	5	19.217	0	5	1	2.62943	anagenetic	144	NA	NA
500	5	19.217	0	1	1	NA	no_change	144	NA	NA
510	5	19.217	0	1	1	NA	no_change	144	NA	NA
520	5	19.217	0	5	1	7.71843	anagenetic	144	NA	NA
530	5	19.217	0	1	1	NA	no_change	144	NA	NA
540	5	19.217	0	1	1	NA	no_change	144	NA	NA
550	5	19.217	0	1	1	NA	no_change	144	NA	NA
560	5	19.217	0	1	1	NA	no_change	144	NA	NA
570	5	19.217	0	1	1	NA	no_change	144	NA	NA
580	5	19.217	0	1	1	NA	no_change	144	NA	NA
590	5	19.217	0	1	1	NA	no_change	144	NA	NA
600	5	19.217	0	1	1	NA	no_change	144	NA	NA
610	5	19.217	0	1	1	NA	no_change	144	NA	NA
620	5	19.217	0	1	1	NA	no_change	144	NA	NA
630	5	19.217	0	1	1	NA	no_change	144	NA	NA
640	5	19.217	0	1	1	NA	no_change	144	NA	NA
650	5	19.217	0	1	1	NA	no_change	144	NA	NA
660	5	19.217	0	1	1	NA	no_change	144	NA	NA
670	5	19.217	0	1	1	NA	no_change	144	NA	NA
680	5	19.217	0	1	1	NA	no_change	144	NA	NA
690	5	19.217	0	1	1	NA	no_change	144	NA	NA
700	5	19.217	0	1	1	NA	no_change	144	NA	NA
710	5	19.217	0	1	1	NA	no_change	144	NA	NA
720	5	19.217	0	1	1	NA	no_change	144	NA	NA
730	5	19.217	0	1	1	NA	no_change	144	NA	NA
740	5	19.217	0	1	1	NA	no_change	144	NA	NA
750	5	19.217	0	1	1	NA	no_change	144	NA	NA
760	5	19.217	0	1	1	NA	no_change	144	NA	NA
770	5	19.217	0	1	1	NA	no_change	144	NA	NA
780	5	19.217	0	1	1	NA	no_change	144	NA	NA
790	5	19.217	0	1	1	NA	no_change	144	NA	NA
800	5	19.217	0	2	5	9.00863	anagenetic	144	NA	NA
800	5	19.217	0	5	1	5.39062	anagenetic	144	NA	NA
810	5	19.217	0	1	1	NA	no_change	144	NA	NA
820	5	19.217	0	1	1	NA	no_change	144	NA	NA
830	5	19.217	0	5	1	0.580226	anagenetic	144	NA	NA
840	5	19.217	0	1	1	NA	no_change	144	NA	NA
850	5	19.217	0	5	1	14.0292	anagenetic	144	NA	NA
860	5	19.217	0	1	1	NA	no_change	144	NA	NA
870	5	19.217	0	1	1	NA	no_change	144	NA	NA
880	5	19.217	0	1	1	NA	no_change	144	NA	NA
890	5	19.217	0	1	1	NA	no_change	144	NA	NA
900	5	19.217	0	1	1	NA	no_change	144	NA	NA
910	5	19.217	0	1	1	NA	no_change	144	NA	NA
920	5	19.217	0	1	1	NA	no_change	144	NA	NA
930	5	19.217	0	1	1	NA	no_change	144	NA	NA
940	5	19.217	0	1	1	NA	no_change	144	NA	NA
950	5	19.217	0	1	1	NA	no_change	144	NA	NA
960	5	19.217	0	1	1	NA	no_change	144	NA	NA
970	5	19.217	0	1	1	NA	no_change	144	NA	NA
980	5	19.217	0	1	1	NA	no_change	144	NA	NA
990	5	19.217	0	1	1	NA	no_change	144	NA	NA
1000	5	19.217	0	1	1	NA	no_change	144	NA	NA
100	6	39.8681	0	2	2	NA	no_change	143	NA	NA
110	6	39.8681	0	2	2	NA	no_change	143	NA	NA
120	6	39.8681	0	2	2	NA	no_change	143	NA	NA
130	6	39.8681	0	2	2	NA	no_change	143	NA	NA
140	6	39.8681	0	2	2	NA	no_change	143	NA	NA
150	6	39.8681	0	2	2	NA	no_change	143	NA	NA
160	6	39.8681	0	2	2	NA	no_change	143	NA	NA
170	6	39.8681	0	2	2	NA	no_change	143	NA	NA
180	6	39.8681	0	2	2	NA	no_change	143	NA	NA
190	6	39.8681	0	2	2	NA	no_change	143	NA	NA
200	6	39.8681	0	2	2	NA	no_change	143	NA	NA
210	6	39.8681	0	2	9	36.9969	anagenetic	143	NA	NA
210	6	39.8681	0	9	2	11.9743	anagenetic	143	NA	NA
220	6	39.8681	0	2	2	NA	no_change	143	NA	NA
230	6	39.8681	0	9	2	38.6052	anagenetic	143	NA	NA
240	6	39.8681	0	2	2	NA	no_change	143	NA	NA
250	6	39.8681	0	2	2	NA	no_change	143	NA	NA
260	6	39.8681	0	2	2	NA	no_change	143	NA	NA
270	6	39.8681	0	2	2	NA	no_change	143	NA	NA
280	6	39.8681	0	2	2	NA	no_change	143	NA	NA
290	6	39.8681	0	2	2	NA	no_change	143	NA	NA
300	6	39.8681	0	2	2	NA	no_change	143	NA	NA
310	6	39.8681	0	2	2	NA	no_change	143	NA	NA
320	6	39.8681	0	2	2	NA	no_change	143	NA	NA
330	6	39.8681	0	2	2	NA	no_change	143	NA	NA
340	6	39.8681	0	2	2	NA	no_change	143	NA	NA
350	6	39.8681	0	2	2	NA	no_change	143	NA	NA
360	6	39.8681	0	2	2	NA	no_change	143	NA	NA
370	6	39.8681	0	2	2	NA	no_change	143	NA	NA
380	6	39.8681	0	2	2	NA	no_change	143	NA	NA
390	6	39.8681	0	2	2	NA	no_change	143	NA	NA
400	6	39.8681	0	2	2	NA	no_change	143	NA	NA
410	6	39.8681	0	7	2	29.227	anagenetic	143	NA	NA
420	6	39.8681	0	2	2	NA	no_change	143	NA	NA
430	6	39.8681	0	2	2	NA	no_change	143	NA	NA
440	6	39.8681	0	2	2	NA	no_change	143	NA	NA
450	6	39.8681	0	2	2	NA	no_change	143	NA	NA
460	6	39.8681	0	2	2	NA	no_change	143	NA	NA
470	6	39.8681	0	2	2	NA	no_change	143	NA	NA
480	6	39.8681	0	2	2	NA	no_change	143	NA	NA
490	6	39.8681	0	2	2	NA	no_change	143	NA	NA
500	6	39.8681	0	2	2	NA	no_change	143	NA	NA
510	6	39.8681	0	2	2	NA	no_change	143	NA	NA
520	6	39.8681	0	2	2	NA	no_change	143	NA	NA
530	6	39.8681	0	2	2	NA	no_change	143	NA	NA
540	6	39.8681	0	2	2	NA	no_change	143	NA	NA
550	6	39.8681	0	2	2	NA	no_change	143	NA	NA
560	6	39.8681	0	2	2	NA	no_change	143	NA	NA
570	6	39.8681	0	2	2	NA	no_change	143	NA	NA
580	6	39.8681	0	2	2	NA	no_change	143	NA	NA
590	6	39.8681	0	2	2	NA	no_change	143	NA	NA
600	6	39.8681	0	2	2	NA	no_change	143	NA	NA
610	6	39.8681	0	2	2	NA	no_change	143	NA	NA
620	6	39.8681	0	2	2	NA	no_change	143	NA	NA
630	6	39.8681	0	2	2	NA	no_change	143	NA	NA
640	6	39.8681	0	2	2	NA	no_change	143	NA	NA
650	6	39.8681	0	2	2	NA	no_change	143	NA	NA
660	6	39.8681	0	2	2	NA	no_change	143	NA	NA
670	6	39.8681	0	2	2	NA	no_change	143	NA	NA
680	6	39.8681	0	2	2	NA	no_change	143	NA	NA
690	6	39.8681	0	2	2	NA	no_change	143	NA	NA
700	6	39.8681	0	2	2	NA	no_change	143	NA	NA
710	6	39.8681	0	2	2	NA	no_change	143	NA	NA
720	6	39.8681	0	2	2	NA	no_change	143	NA	NA
730	6	39.8681	0	2	2	NA	no_change	143	NA	NA
740	6	39.8681	0	2	2	NA	no_change	143	NA	NA
750	6	39.8681	0	2	2	NA	no_change	143	NA	NA
760	6	39.8681	0	2	2	NA	no_change	143	NA	NA
770	6	39.8681	0	2	2	NA	no_change	143	NA	NA
780	6	39.8681	0	2	2	NA	no_change	143	NA	NA
790	6	39.8681	0	2	7	23.059	anagenetic	143	NA	NA
790	6	39.8681	0	7	2	21.6341	anagenetic	143	NA	NA
800	6	39.8681	0	2	2	NA	no_change	143	NA	NA
810	6	39.8681	0	2	2	NA	no_change	143	NA	NA
820	6	39.8681	0	2	2	NA	no_change	143	NA	NA
830	6	39.8681	0	2	2	NA	no_change	143	NA	NA
840	6	39.8681	0	2	2	NA	no_change	143	NA	NA
850	6	39.8681	0	2	2	NA	no_change	143	NA	NA
860	6	39.8681	0	2	2	NA	no_change	143	NA	NA
870	6	39.8681	0	2	2	NA	no_change	143	NA	NA
880	6	39.8681	0	2	2	NA	no_change	143	NA	NA
890	6	39.8681	0	2	2	NA	no_change	143	NA	NA
900	6	39.8681	0	2	2	NA	no_change	143	NA	NA
910	6	39.8681	0	2	2	NA	no_change	143	NA	NA
920	6	39.8681	0	2	2	NA	no_change	143	NA	NA
930	6	39.8681	0	2	2	NA	no_change	143	NA	NA
940	6	39.8681	0	2	2	NA	no_change	143	NA	NA
950	6	39.8681	0	2	2	NA	no_change	143	NA	NA
960	6	39.8681	0	2	2	NA	no_change	143	NA	NA
970	6	39.8681	0	2	2	NA	no_change	143	NA	NA
980	6	39.8681	0	2	2	NA	no_change	143	NA	NA
990	6	39.8681	0	2	5	18.2857	anagenetic	143	NA	NA
990	6	39.8681	0	5	2	2.7838	anagenetic	143	NA	NA
1000	6	39.8681	0	2	2	NA	no_change	143	NA	NA
100	7	3.93806	0	2	2	NA	no_change	141	NA	NA
110	7	3.93806	0	2	2	NA	no_change	141	NA	NA
120	7	3.93806	0	2	2	NA	no_change	141	NA	NA
130	7	3.93806	0	2	2	NA	no_change	141	NA	NA
140	7	3.93806	0	2	2	NA	no_change	141	NA	NA
150	7	3.93806	0	2	2	NA	no_change	141	NA	NA
160	7	3.93806	0	2	2	NA	no_change	141	NA	NA
170	7	3.93806	0	2	2	NA	no_change	141	NA	NA
180	7	3.93806	0	2	2	NA	no_change	141	NA	NA
190	7	3.93806	0	2	2	NA	no_change	141	NA	NA
200	7	3.93806	0	2	2	NA	no_change	141	NA	NA
210	7	3.93806	0	2	2	NA	no_change	141	NA	NA
220	7	3.93806	0	2	2	NA	no_change	141	NA	NA
230	7	3.93806	0	2	2	NA	no_change	141	NA	NA
240	7	3.93806	0	2	2	NA	no_change	141	NA	NA
250	7	3.93806	0	2	2	NA	no_change	141	NA	NA
260	7	3.93806	0	2	2	NA	no_change	141	NA	NA
270	7	3.93806	0	2	2	NA	no_change	141	NA	NA
280	7	3.93806	0	2	2	NA	no_change	141	NA	NA
290	7	3.93806	0	2	2	NA	no_change	141	NA	NA
300	7	3.93806	0	2	2	NA	no_change	141	NA	NA
310	7	3.93806	0	2	2	NA	no_change	141	NA	NA
320	7	3.93806	0	2	2	NA	no_change	141	NA	NA
330	7	3.93806	0	2	2	NA	no_change	141	NA	NA
340	7	3.93806	0	2	2	NA	no_change	141	NA	NA
350	7	3.93806	0	2	2	NA	no_change	141	NA	NA
360	7	3.93806	0	2	2	NA	no_change	141	NA	NA
370	7	3.93806	0	2	2	NA	no_change	141	NA	NA
380	7	3.93806	0	2	2	NA	no_change	141	NA	NA
390	7	3.93806	0	2	2	NA	no_change	141	NA	NA
400	7	3.93806	0	2	2	NA	no_change	141	NA	NA
410	7	3.93806	0	2	2	NA	no_change	141	NA	NA
420	7	3.93806	0	2	2	NA	no_change	141	NA	NA
430	7	3.93806	0	2	2	NA	no_change	141	NA	NA
440	7	3.93806	0	2	2	NA	no_change	141	NA	NA
450	7	3.93806	0	2	2	NA	no_change	141	NA	NA
460	7	3.93806	0	2	2	NA	no_change	141	NA	NA
470	7	3.93806	0	2	2	NA	no_change	141	NA	NA
480	7	3.93806	0	2	2	NA	no_change	141	NA	NA
490	7	3.93806	0	2	2	NA	no_change	141	NA	NA
500	7	3.93806	0	2	2	NA	no_change	141	NA	NA
510	7	3.93806	0	2	2	NA	no_change	141	NA	NA
520	7	3.93806	0	2	2	NA	no_change	141	NA	NA
530	7	3.93806	0	2	2	NA	no_change	141	NA	NA
540	7	3.93806	0	2	2	NA	no_change	141	NA	NA
550	7	3.93806	0	2	2	NA	no_change	141	NA	NA
560	7	3.93806	0	2	2	NA	no_change	141	NA	NA
570	7	3.93806	0	2	2	NA	no_change	141	NA	NA
580	7	3.93806	0	2	2	NA	no_change	141	NA	NA
590	7	3.93806	0	2	2	NA	no_change	141	NA	NA
600	7	3.93806	0	2	2	NA	no_change	141	NA	NA
610	7	3.93806	0	2	2	NA	no_change	141	NA	NA
620	7	3.93806	0	2	2	NA	no_change	141	NA	NA
630	7	3.93806	0	2	2	NA	no_change	141	NA	NA
640	7	3.93806	0	2	2	NA	no_change	141	NA	NA
650	7	3.93806	0	2	2	NA	no_change	141	NA	NA
660	7	3.93806	0	2	2	NA	no_change	141	NA	NA
670	7	3.93806	0	2	2	NA	no_change	141	NA	NA
680	7	3.93806	0	2	2	NA	no_change	141	NA	NA
690	7	3.93806	0	2	2	NA	no_change	141	NA	NA
700	7	3.93806	0	2	2	NA	no_change	141	NA	NA
710	7	3.93806	0	2	2	NA	no_change	141	NA	NA
720	7	3.93806	0	2	2	NA	no_change	141	NA	NA
730	7	3.93806	0	2	2	NA	no_change	141	NA	NA
740	7	3.93806	0	2	2	NA	no_change	141	NA	NA
750	7	3.93806	0	2	2	NA	no_change	141	NA	NA
760	7	3.93806	0	2	2	NA	no_change	141	NA	NA
770	7	3.93806	0	2	2	NA	no_change	141	NA	NA
780	7	3.93806	0	2	2	NA	no_change	141	NA	NA
790	7	3.93806	0	2	2	NA	no_change	141	NA	NA
800	7	3.93806	0	2	2	NA	no_change	141	NA	NA
810	7	3.93806	0	2	2	NA	no_change	141	NA	NA
820	7	3.93806	0	2	2	NA	no_change	141	NA	NA
830	7	3.93806	0	2	2	NA	no_change	141	NA	NA
840	7	3.93806	0	2	2	NA	no_change	141	NA	NA
850	7	3.93806	0	2	2	NA	no_change	141	NA	NA
860	7	3.93806	0	2	2	NA	no_change	141	NA	NA
870	7	3.93806	0	2	2	NA	no_change	141	NA	NA
880	7	3.93806	0	2	2	NA	no_change	141	NA	NA
890	7	3.93806	0	2	2	NA	no_change	141	NA	NA
900	7	3.93806	0	2	2	NA	no_change	141	NA	NA
910	7	3.93806	0	2	2	NA	no_change	141	NA	NA
920	7	3.93806	0	2	2	NA	no_change	141	NA	NA
930	7	3.93806	0	2	2	NA	no_change	141	NA	NA
940	7	3.93806	0	2	2	NA	no_change	141	NA	NA
950	7	3.93806	0	2	2	NA	no_change	141	NA	NA
960	7	3.93806	0	2	2	NA	no_change	141	NA	NA
970	7	3.93806	0	2	2	NA	no_change	141	NA	NA
980	7	3.93806	0	2	2	NA	no_change	141	NA	NA
990	7	3.93806	0	2	2	NA	no_change	141	NA	NA
1000	7	3.93806	0	2	2	NA	no_change	141	NA	NA
100	8	3.93806	0	2	9	1.62458	anagenetic	141	NA	NA
110	8	3.93806	0	2	9	2.38155	anagenetic	141	NA	NA
120	8	3.93806	0	9	9	NA	no_change	141	NA	NA
130	8	3.93806	0	2	9	1.16512	anagenetic	141	NA	NA
140	8	3.93806	0	9	9	NA	no_change	141	NA	NA
150	8	3.93806	0	2	9	3.28842	anagenetic	141	NA	NA
160	8	3.93806	0	2	9	1.25411	anagenetic	141	NA	NA
170	8	3.93806	0	2	9	0.265978	anagenetic	141	NA	NA
180	8	3.93806	0	9	9	NA	no_change	141	NA	NA
190	8	3.93806	0	2	9	3.58327	anagenetic	141	NA	NA
200	8	3.93806	0	2	9	3.44663	anagenetic	141	NA	NA
210	8	3.93806	0	9	9	NA	no_change	141	NA	NA
220	8	3.93806	0	9	9	NA	no_change	141	NA	NA
230	8	3.93806	0	9	9	NA	no_change	141	NA	NA
240	8	3.93806	0	9	9	NA	no_change	141	NA	NA
250	8	3.93806	0	9	9	NA	no_change	141	NA	NA
260	8	3.93806	0	2	9	2.41473	anagenetic	141	NA	NA
270	8	3.93806	0	2	9	0.377328	anagenetic	141	NA	NA
280	8	3.93806	0	2	9	0.806938	anagenetic	141	NA	NA
290	8	3.93806	0	9	9	NA	no_change	141	NA	NA
300	8	3.93806	0	2	9	2.85981	anagenetic	141	NA	NA
310	8	3.93806	0	2	9	1.66069	anagenetic	141	NA	NA
320	8	3.93806	0	2	9	2.01489	anagenetic	141	NA	NA
330	8	3.93806	0	2	9	2.63062	anagenetic	141	NA	NA
340	8	3.93806	0	9	9	NA	no_change	141	NA	NA
350	8	3.93806	0	9	9	NA	no_change	141	NA	NA
360	8	3.93806	0	2	9	0.119418	anagenetic	141	NA	NA
370	8	3.93806	0	2	9	1.43864	anagenetic	141	NA	NA
380	8	3.93806	0	9	9	NA	no_change	141	NA	NA
390	8	3.93806	0	2	9	0.190838	anagenetic	141	NA	NA
400	8	3.93806	0	2	9	2.50394	anagenetic	141	NA	NA
410	8	3.93806	0	2	9	2.06993	anagenetic	141	NA	NA
420	8	3.93806	0	2	9	2.29992	anagenetic	141	NA	NA
430	8	3.93806	0	2	9	0.488478	anagenetic	141	NA	NA
440	8	3.93806	0	2	9	2.53014	anagenetic	141	NA	NA
450	8	3.93806	0	2	9	3.60178	anagenetic	141	NA	NA
460	8	3.93806	0	2	9	2.62413	anagenetic	141	NA	NA
470	8	3.93806	0	2	9	1.87513	anagenetic	141	NA	NA
480	8	3.93806	0	9	9	NA	no_change	141	NA	NA
490	8	3.93806	0	2	9	2.42448	anagenetic	141	NA	NA
500	8	3.93806	0	2	9	3.88258	anagenetic	141	NA	NA
510	8	3.93806	0	2	9	2.35659	anagenetic	141	NA	NA
520	8	3.93806	0	2	9	3.62216	anagenetic	141	NA	NA
530	8	3.93806	0	2	9	2.27267	anagenetic	141	NA	NA
540	8	3.93806	0	2	9	0.663178	anagenetic	141	NA	NA
550	8	3.93806	0	2	9	1.9456	anagenetic	141	NA	NA
560	8	3.93806	0	9	9	NA	no_change	141	NA	NA
570	8	3.93806	0	2	9	3.45321	anagenetic	141	NA	NA
580	8	3.93806	0	2	9	1.60382	anagenetic	141	NA	NA
590	8	3.93806	0	2	9	0.374468	anagenetic	141	NA	NA
600	8	3.93806	0	2	9	1.78277	anagenetic	141	NA	NA
610	8	3.93806	0	9	9	NA	no_change	141	NA	NA
620	8	3.93806	0	2	9	1.08225	anagenetic	141	NA	NA
630	8	3.93806	0	2	9	3.55879	anagenetic	141	NA	NA
640	8	3.93806	0	2	9	1.87546	anagenetic	141	NA	NA
650	8	3.93806	0	2	9	2.59507	anagenetic	141	NA	NA
660	8	3.93806	0	9	9	NA	no_change	141	NA	NA
670	8	3.93806	0	9	9	NA	no_change	141	NA	NA
680	8	3.93806	0	9	9	NA	no_change	141	NA	NA
690	8	3.93806	0	2	9	2.9929	anagenetic	141	NA	NA
700	8	3.93806	0	2	9	3.0997	anagenetic	141	NA	NA
710	8	3.93806	0	9	9	NA	no_change	141	NA	NA
720	8	3.93806	0	9	9	NA	no_change	141	NA	NA
730	8	3.93806	0	2	9	1.34984	anagenetic	141	NA	NA
740	8	3.93806	0	2	9	3.54553	anagenetic	141	NA	NA
750	8	3.93806	0	9	9	NA	no_change	141	NA	NA
760	8	3.93806	0	9	9	NA	no_change	141	NA	NA
770	8	3.93806	0	9	9	NA	no_change	141	NA	NA
780	8	3.93806	0	2	9	2.55702	anagenetic	141	NA	NA
790	8	3.93806	0	2	9	1.12629	anagenetic	141	NA	NA
800	8	3.93806	0	9	9	NA	no_change	141	NA	NA
810	8	3.93806	0	2	9	1.10129	anagenetic	141	NA	NA
820	8	3.93806	0	2	9	2.29331	anagenetic	141	NA	NA
830	8	3.93806	0	9	9	NA	no_change	141	NA	NA
840	8	3.93806	0	9	9	NA	no_change	141	NA	NA
850	8	3.93806	0	9	9	NA	no_change	141	NA	NA
860	8	3.93806	0	2	9	3.09783	anagenetic	141	NA	NA
870	8	3.93806	0	2	9	1.85332	anagenetic	141	NA	NA
880	8	3.93806	0	9	9	NA	no_change	141	NA	NA
890	8	3.93806	0	9	9	NA	no_change	141	NA	NA
900	8	3.93806	0	2	9	2.06377	anagenetic	141	NA	NA
910	8	3.93806	0	2	9	1.12091	anagenetic	141	NA	NA
920	8	3.93806	0	2	9	1.38469	anagenetic	141	NA	NA
930	8	3.93806	0	2	9	0.470208	anagenetic	141	NA	NA
940	8	3.93806	0	2	9	0.669438	anagenetic	141	NA	NA
950	8	3.93806	0	2	9	3.23504	anagenetic	141	NA	NA
960	8	3.93806	0	2	9	2.40028	anagenetic	141	NA	NA
970	8	3.93806	0	9	9	NA	no_change	141	NA	NA
980	8	3.93806	0	2	9	1.26965	anagenetic	141	NA	NA
990	8	3.93806	0	2	9	3.85669	anagenetic	141	NA	NA
1000	8	3.93806	0	2	9	2.2225	anagenetic	141	NA	NA
100	9	3.53335	0	2	2	NA	no_change	140	NA	NA
110	9	3.53335	0	2	2	NA	no_change	140	NA	NA
120	9	3.53335	0	2	2	NA	no_change	140	NA	NA
130	9	3.53335	0	2	2	NA	no_change	140	NA	NA
140	9	3.53335	0	2	2	NA	no_change	140	NA	NA
150	9	3.53335	0	2	2	NA	no_change	140	NA	NA
160	9	3.53335	0	2	2	NA	no_change	140	NA	NA
170	9	3.53335	0	2	2	NA	no_change	140	NA	NA
180	9	3.53335	0	2	2	NA	no_change	140	NA	NA
190	9	3.53335	0	2	2	NA	no_change	140	NA	NA
200	9	3.53335	0	2	2	NA	no_change	140	NA	NA
210	9	3.53335	0	2	2	NA	no_change	140	NA	NA
220	9	3.53335	0	2	2	NA	no_change	140	NA	NA
230	9	3.53335	0	2	2	NA	no_change	140	NA	NA
240	9	3.53335	0	2	2	NA	no_change	140	NA	NA
250	9	3.53335	0	2	2	NA	no_change	140	NA	NA
260	9	3.53335	0	2	2	NA	no_change	140	NA	NA
270	9	3.53335	0	2	2	NA	no_change	140	NA	NA
280	9	3.53335	0	2	2	NA	no_change	140	NA	NA
290	9	3.53335	0	2	2	NA	no_change	140	NA	NA
300	9	3.53335	0	2	2	NA	no_change	140	NA	NA
310	9	3.53335	0	2	2	NA	no_change	140	NA	NA
320	9	3.53335	0	2	2	NA	no_change	140	NA	NA
330	9	3.53335	0	2	2	NA	no_change	140	NA	NA
340	9	3.53335	0	2	2	NA	no_change	140	NA	NA
350	9	3.53335	0	2	2	NA	no_change	140	NA	NA
360	9	3.53335	0	2	2	NA	no_change	140	NA	NA
370	9	3.53335	0	2	2	NA	no_change	140	NA	NA
380	9	3.53335	0	2	2	NA	no_change	140	NA	NA
390	9	3.53335	0	2	2	NA	no_change	140	NA	NA
400	9	3.53335	0	2	2	NA	no_change	140	NA	NA
410	9	3.53335	0	2	2	NA	no_change	140	NA	NA
420	9	3.53335	0	2	2	NA	no_change	140	NA	NA
430	9	3.53335	0	2	2	NA	no_change	140	NA	NA
440	9	3.53335	0	2	2	NA	no_change	140	NA	NA
450	9	3.53335	0	2	2	NA	no_change	140	NA	NA
460	9	3.53335	0	2	2	NA	no_change	140	NA	NA
470	9	3.53335	0	2	2	NA	no_change	140	NA	NA
480	9	3.53335	0	2	2	NA	no_change	140	NA	NA
490	9	3.53335	0	2	2	NA	no_change	140	NA	NA
500	9	3.53335	0	2	2	NA	no_change	140	NA	NA
510	9	3.53335	0	2	2	NA	no_change	140	NA	NA
520	9	3.53335	0	2	2	NA	no_change	140	NA	NA
530	9	3.53335	0	2	2	NA	no_change	140	NA	NA
540	9	3.53335	0	2	2	NA	no_change	140	NA	NA
550	9	3.53335	0	2	2	NA	no_change	140	NA	NA
560	9	3.53335	0	2	2	NA	no_change	140	NA	NA
570	9	3.53335	0	2	2	NA	no_change	140	NA	NA
580	9	3.53335	0	2	2	NA	no_change	140	NA	NA
590	9	3.53335	0	2	2	NA	no_change	140	NA	NA
600	9	3.53335	0	2	2	NA	no_change	140	NA	NA
610	9	3.53335	0	2	2	NA	no_change	140	NA	NA
620	9	3.53335	0	2	2	NA	no_change	140	NA	NA
630	9	3.53335	0	2	2	NA	no_change	140	NA	NA
640	9	3.53335	0	2	2	NA	no_change	140	NA	NA
650	9	3.53335	0	2	2	NA	no_change	140	NA	NA
660	9	3.53335	0	2	2	NA	no_change	140	NA	NA
670	9	3.53335	0	2	2	NA	no_change	140	NA	NA
680	9	3.53335	0	2	2	NA	no_change	140	NA	NA
690	9	3.53335	0	2	2	NA	no_change	140	NA	NA
700	9	3.53335	0	2	2	NA	no_change	140	NA	NA
710	9	3.53335	0	2	2	NA	no_change	140	NA	NA
720	9	3.53335	0	2	2	NA	no_change	140	NA	NA
730	9	3.53335	0	2	2	NA	no_change	140	NA	NA
740	9	3.53335	0	2	2	NA	no_change	140	NA	NA
750	9	3.53335	0	2	2	NA	no_change	140	NA	NA
760	9	3.53335	0	2	2	NA	no_change	140	NA	NA
770	9	3.53335	0	2	2	NA	no_change	140	NA	NA
780	9	3.53335	0	2	2	NA	no_change	140	NA	NA
790	9	3.53335	0	2	2	NA	no_change	140	NA	NA
800	9	3.53335	0	2	2	NA	no_change	140	NA	NA
810	9	3.53335	0	2	2	NA	no_change	140	NA	NA
820	9	3.53335	0	2	2	NA	no_change	140	NA	NA
830	9	3.53335	0	2	2	NA	no_change	140	NA	NA
840	9	3.53335	0	2	2	NA	no_change	140	NA	NA
850	9	3.53335	0	2	2	NA	no_change	140	NA	NA
860	9	3.53335	0	2	2	NA	no_change	140	NA	NA
870	9	3.53335	0	2	2	NA	no_change	140	NA	NA
880	9	3.53335	0	2	2	NA	no_change	140	NA	NA
890	9	3.53335	0	2	2	NA	no_change	140	NA	NA
900	9	3.53335	0	2	2	NA	no_change	140	NA	NA
910	9	3.53335	0	2	2	NA	no_change	140	NA	NA
920	9	3.53335	0	2	2	NA	no_change	140	NA	NA
930	9	3.53335	0	2	2	NA	no_change	140	NA	NA
940	9	3.53335	0	2	2	NA	no_change	140	NA	NA
950	9	3.53335	0	2	2	NA	no_change	140	NA	NA
960	9	3.53335	0	2	2	NA	no_change	140	NA	NA
970	9	3.53335	0	2	2	NA	no_change	140	NA	NA
980	9	3.53335	0	2	2	NA	no_change	140	NA	NA
990	9	3.53335	0	2	2	NA	no_change	140	NA	NA
1000	9	3.53335	0	2	2	NA	no_change	140	NA	NA
100	10	3.53335	0	2	2	NA	no_change	140	NA	NA
110	10	3.53335	0	2	2	NA	no_change	140	NA	NA
120	10	3.53335	0	2	2	NA	no_change	140	NA	NA
130	10	3.53335	0	2	2	NA	no_change	140	NA	NA
140	10	3.53335	0	2	2	NA	no_change	140	NA	NA
150	10	3.53335	0	2	2	NA	no_change	140	NA	NA
160	10	3.53335	0	2	2	NA	no_change	140	NA	NA
